
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   AMprs,_inHG |   AMtmp,_degC |   LEtmp,_degC |   _dens,ratio |   ____A,_ktas |   ____Q,__psf |   gravi,_fts2 |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west |   thro1,_part |   thro2,_part |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   _lift,___lb |   _drag,___lb |   _side,___lb |   __L/D,ratio |   ___cl,total |   ___cd,total | 
   2086.13623 |    2040.88037 |    2040.88037 |       0.00000 |      23.47475 |       0.47475 |     811.51770 |     176.62216 |     175.05498 |     216.71080 |     216.71080 |     203.25316 |     249.38635 |     249.38635 |      17.77905 |     -10.69328 |      -4.50704 |       0.65251 |     631.24115 |     103.83558 |      32.10365 |       0.81208 |       0.00642 |      50.34435 |      -0.17484 |      -0.03241 |      64.24848 |      15.29082 |   13955.93652 |   12758.01953 |       0.00000 |   13955.93457 |      63.00000 |      14.00000 |       0.76600 |       0.77100 |   28550.00195 |       0.00000 |    1521.44946 |       0.00000 |   30071.45117 |   49604.00000 |       0.00000 |   29637.94141 |    1836.83020 |    -109.45391 |      16.13537 |       0.34790 |       0.02156 | 
   2087.12866 |    2041.87280 |    2041.87280 |       0.00000 |      23.47501 |       0.47501 |     811.51770 |     177.01405 |     175.43741 |     217.18256 |     217.18256 |     203.70415 |     249.92923 |     249.92923 |      17.77939 |     -10.69230 |      -4.47908 |       0.65252 |     631.24237 |     104.28978 |      32.10366 |       0.77410 |      -0.00938 |      50.13000 |      -0.16746 |      -0.07773 |      64.24912 |      15.29257 |   13955.44043 |   12759.41016 |       0.00000 |   13955.43652 |      63.00000 |      14.00000 |       0.76600 |       0.77400 |   28550.00195 |       0.00000 |    1520.86829 |       0.00000 |   30070.86914 |   49604.00000 |       0.00000 |   29483.04492 |    1824.65588 |     -51.87540 |      16.15814 |       0.34457 |       0.02133 | 
   2088.13623 |    2042.88037 |    2042.88037 |       0.00000 |      23.47528 |       0.47528 |     811.51770 |     177.40805 |     175.82271 |     217.65787 |     217.65787 |     204.15755 |     250.47621 |     250.47621 |      17.77972 |     -10.69134 |      -4.45090 |       0.65253 |     631.24347 |     104.74835 |      32.10366 |       0.75748 |      -0.02654 |      50.03054 |      -0.16570 |      -0.09517 |      64.24978 |      15.29435 |   13954.95508 |   12761.11914 |       0.00000 |   13954.95117 |      63.00000 |      14.00000 |       0.76700 |       0.77300 |   28550.00195 |       0.00000 |    1520.28760 |       0.00000 |   30070.28906 |   49604.00000 |       0.00000 |   29499.79492 |    1828.44104 |    -102.40483 |      16.13385 |       0.34326 |       0.02128 | 
   2089.14404 |    2043.88782 |    2043.88782 |       0.00000 |      23.47555 |       0.47555 |     811.51770 |     177.80560 |     176.21082 |     218.13663 |     218.13663 |     204.61504 |     251.02716 |     251.02716 |      17.78007 |     -10.69035 |      -4.42243 |       0.65254 |     631.24469 |     105.21130 |      32.10366 |       0.72875 |      -0.02903 |      50.00951 |      -0.17796 |      -0.11173 |      64.25043 |      15.29613 |   13954.45312 |   12762.98242 |       0.00000 |   13954.45117 |      63.00000 |      14.00000 |       0.76600 |       0.77100 |   28550.00195 |       0.00000 |    1519.70605 |       0.00000 |   30069.70703 |   49604.00000 |       0.00000 |   29395.28125 |    1824.48389 |     -60.36372 |      16.11156 |       0.34054 |       0.02114 | 
   2090.15112 |    2044.89514 |    2044.89514 |       0.00000 |      23.47582 |       0.47582 |     811.51770 |     178.19859 |     176.59552 |     218.61087 |     218.61089 |     205.06729 |     251.57291 |     251.57292 |      17.78047 |     -10.68920 |      -4.39398 |       0.65255 |     631.24609 |     105.67121 |      32.10366 |       0.70999 |      -0.03271 |      50.01052 |      -0.19153 |      -0.11631 |      64.25108 |      15.29792 |   13953.87012 |   12764.50781 |       0.00000 |   13953.86816 |      63.00000 |      14.00000 |       0.76500 |       0.77300 |   28550.00195 |       0.00000 |    1519.12476 |       0.00000 |   30069.12695 |   49604.00000 |       0.00000 |   29395.50586 |    1825.35120 |     -62.74896 |      16.10403 |       0.33906 |       0.02105 | 
   2091.15918 |    2045.90283 |    2045.90283 |       0.00000 |      23.47609 |       0.47609 |     811.51770 |     178.58775 |     176.97624 |     219.07991 |     219.07991 |     205.51512 |     252.11267 |     252.11267 |      17.78093 |     -10.68789 |      -4.36563 |       0.65257 |     631.24762 |     106.12733 |      32.10366 |       0.70931 |      -0.03069 |      50.00825 |      -0.19720 |      -0.12086 |      64.25174 |      15.29971 |   13953.20898 |   12766.03320 |       0.00000 |   13953.20801 |      63.00000 |      14.00000 |       0.76300 |       0.77300 |   28550.00195 |       0.00000 |    1518.54260 |       0.00000 |   30068.54492 |   49604.00000 |       0.00000 |   29516.54688 |    1832.91772 |     -58.55362 |      16.10358 |       0.33899 |       0.02105 | 
   2092.16650 |    2046.91028 |    2046.91028 |       0.00000 |      23.47636 |       0.47636 |     811.51770 |     178.96875 |     177.34892 |     219.53908 |     219.53908 |     205.95357 |     252.64107 |     252.64107 |      17.78137 |     -10.68664 |      -4.33783 |       0.65258 |     631.24921 |     106.57478 |      32.10367 |       0.69942 |      -0.03123 |      50.00460 |      -0.18718 |      -0.12284 |      64.25240 |      15.30151 |   13952.57617 |   12766.25000 |       0.00000 |   13952.57422 |      63.00000 |      14.00000 |       0.76700 |       0.77300 |   28550.00195 |       0.00000 |    1517.96106 |       0.00000 |   30067.96289 |   49604.00000 |       0.00000 |   29570.00586 |    1837.10364 |     -63.59182 |      16.09599 |       0.33818 |       0.02101 | 
   2093.17383 |    2047.91797 |    2047.91797 |       0.00000 |      23.47663 |       0.47663 |     811.51770 |     179.34013 |     177.71210 |     219.98676 |     219.98676 |     206.38095 |     253.15625 |     253.15625 |      17.78174 |     -10.68556 |      -4.31082 |       0.65259 |     631.25043 |     107.01170 |      32.10367 |       0.68391 |      -0.02899 |      50.00474 |      -0.17333 |      -0.12679 |      64.25306 |      15.30331 |   13952.03320 |   12773.41309 |       0.00000 |   13952.02930 |      63.00000 |      14.00000 |       0.76500 |       0.77300 |   28550.00195 |       0.00000 |    1517.38037 |       0.00000 |   30067.38281 |   49604.00000 |       0.00000 |   29574.27344 |    1838.95374 |     -58.71655 |      16.08212 |       0.33685 |       0.02095 | 
   2094.18140 |    2048.92700 |    2048.92700 |       0.00000 |      23.47689 |       0.47689 |     811.51770 |     179.70494 |     178.06873 |     220.42667 |     220.42665 |     206.80077 |     253.66249 |     253.66248 |      17.78205 |     -10.68466 |      -4.28440 |       0.65260 |     631.25159 |     107.44164 |      32.10367 |       0.66611 |      -0.03098 |      50.01719 |      -0.16161 |      -0.12863 |      64.25372 |      15.30511 |   13951.57910 |   12787.35645 |       0.00000 |   13951.57617 |      63.00000 |      14.00000 |       0.76600 |       0.77300 |   28550.00195 |       0.00000 |    1516.79944 |       0.00000 |   30066.80078 |   49604.00000 |       0.00000 |   29555.31641 |    1839.99109 |     -64.60157 |      16.06275 |       0.33529 |       0.02087 | 
   2095.18872 |    2049.93530 |    2049.93530 |       0.00000 |      23.47716 |       0.47716 |     811.51770 |     180.06462 |     178.41995 |     220.86011 |     220.86012 |     207.21468 |     254.16129 |     254.16132 |      17.78232 |     -10.68391 |      -4.25844 |       0.65261 |     631.25244 |     107.86588 |      32.10367 |       0.64878 |      -0.03341 |      50.04150 |      -0.15311 |      -0.13119 |      64.25438 |      15.30692 |   13951.19824 |   12801.38770 |       0.00000 |   13951.19336 |      63.00000 |      14.00000 |       0.76600 |       0.77400 |   28550.00195 |       0.00000 |    1516.21863 |       0.00000 |   30066.22070 |   49604.00000 |       0.00000 |   29539.02930 |    1840.64502 |     -60.96128 |      16.04819 |       0.33378 |       0.02080 | 
   2096.19653 |    2050.94312 |    2050.94312 |       0.00000 |      23.47743 |       0.47743 |     811.51770 |     180.41339 |     178.76152 |     221.28180 |     221.28180 |     207.61603 |     254.64656 |     254.64656 |      17.78255 |     -10.68325 |      -4.23322 |       0.65261 |     631.25323 |     108.27930 |      32.10367 |       0.63239 |      -0.03082 |      50.06356 |      -0.14762 |      -0.12956 |      64.25504 |      15.30873 |   13950.86621 |   12815.55859 |       0.00000 |   13950.86133 |      63.00000 |      14.00000 |       0.76700 |       0.77300 |   28550.00195 |       0.00000 |    1515.63708 |       0.00000 |   30065.63867 |   49604.00000 |       0.00000 |   29524.22852 |    1841.51392 |     -54.04913 |      16.03259 |       0.33234 |       0.02073 | 
   2097.20410 |    2051.95215 |    2051.95215 |       0.00000 |      23.47770 |       0.47770 |     811.51770 |     180.75932 |     179.09923 |     221.69881 |     221.69881 |     208.01411 |     255.12643 |     255.12643 |      17.78275 |     -10.68266 |      -4.20829 |       0.65262 |     631.25391 |     108.68880 |      32.10367 |       0.61733 |      -0.03005 |      50.07469 |      -0.14467 |      -0.12887 |      64.25571 |      15.31054 |   13950.56836 |   12830.15332 |       0.00000 |   13950.56152 |      63.00000 |      14.00000 |       0.76700 |       0.77400 |   28550.00195 |       0.00000 |    1515.05579 |       0.00000 |   30065.05664 |   49604.00000 |       0.00000 |   29520.58594 |    1843.00476 |     -55.20126 |      16.01764 |       0.33105 |       0.02067 | 
   2098.21143 |    2052.96094 |    2052.96094 |       0.00000 |      23.47797 |       0.47797 |     811.51770 |     181.09952 |     179.43188 |     222.10960 |     222.10960 |     208.40561 |     255.59918 |     255.59918 |      17.78295 |     -10.68211 |      -4.18371 |       0.65263 |     631.25458 |     109.09292 |      32.10367 |       0.60454 |      -0.02621 |      50.07990 |      -0.14216 |      -0.12512 |      64.25638 |      15.31236 |   13950.29199 |   12841.33691 |       0.00000 |   13950.28418 |      63.00000 |      14.00000 |       0.76600 |       0.77300 |   28550.00195 |       0.00000 |    1514.47510 |       0.00000 |   30064.47656 |   49604.00000 |       0.00000 |   29530.63281 |    1845.21130 |     -49.75096 |      16.00393 |       0.32994 |       0.02062 | 
   2099.21924 |    2053.96924 |    2053.96924 |       0.00000 |      23.47824 |       0.47824 |     811.51770 |     181.43547 |     179.76045 |     222.51544 |     222.51544 |     208.79222 |     256.06622 |     256.06622 |      17.78312 |     -10.68161 |      -4.15945 |       0.65263 |     631.25519 |     109.49281 |      32.10367 |       0.59050 |      -0.02975 |      50.08141 |      -0.13850 |      -0.12431 |      64.25704 |      15.31418 |   13950.04297 |   12852.00977 |       0.00000 |   13950.03516 |      63.00000 |      14.00000 |       0.76600 |       0.77100 |   28550.00195 |       0.00000 |    1513.89343 |       0.00000 |   30063.89453 |   49604.00000 |       0.00000 |   29528.64648 |    1846.96387 |     -59.93322 |      15.98767 |       0.32871 |       0.02056 | 
   2100.22632 |    2054.97729 |    2054.97729 |       0.00000 |      23.47851 |       0.47851 |     811.51770 |     181.76501 |     180.08260 |     222.91344 |     222.91344 |     209.17145 |     256.52420 |     256.52420 |      17.78327 |     -10.68118 |      -4.13565 |       0.65264 |     631.25574 |     109.88560 |      32.10367 |       0.57674 |      -0.02708 |      50.08276 |      -0.13514 |      -0.12474 |      64.25771 |      15.31601 |   13949.82422 |   12862.79980 |       0.00000 |   13949.81543 |      63.00000 |      14.00000 |       0.76600 |       0.77100 |   28550.00195 |       0.00000 |    1513.31262 |       0.00000 |   30063.31250 |   49604.00000 |       0.00000 |   29528.02539 |    1848.47827 |     -53.84782 |      15.97423 |       0.32753 |       0.02050 | 
   2101.23315 |    2055.98560 |    2055.98560 |       0.00000 |      23.47878 |       0.47878 |     811.51770 |     182.08604 |     180.39656 |     223.30141 |     223.30141 |     209.54088 |     256.97070 |     256.97070 |      17.78340 |     -10.68080 |      -4.11246 |       0.65264 |     631.25616 |     110.26910 |      32.10367 |       0.56296 |      -0.02816 |      50.08678 |      -0.13304 |      -0.12341 |      64.25838 |      15.31784 |   13949.62988 |   12873.98926 |       0.00000 |   13949.62109 |      63.00000 |      14.00000 |       0.76700 |       0.77300 |   28550.00195 |       0.00000 |    1512.73120 |       0.00000 |   30062.73242 |   49604.00000 |       0.00000 |   29521.89648 |    1849.79724 |     -57.55937 |      15.95953 |       0.32632 |       0.02045 | 
   2102.22681 |    2056.97998 |    2056.97998 |       0.00000 |      23.47904 |       0.47904 |     811.51770 |     182.40001 |     180.70308 |     223.68021 |     223.68019 |     209.90219 |     257.40662 |     257.40659 |      17.78353 |     -10.68045 |      -4.08981 |       0.65264 |     631.25659 |     110.64413 |      32.10367 |       0.54955 |      -0.02856 |      50.09256 |      -0.13248 |      -0.12500 |      64.25903 |      15.31964 |   13949.45410 |   12885.20312 |       0.00000 |   13949.44531 |      63.00000 |      14.00000 |       0.76700 |       0.77400 |   28550.00195 |       0.00000 |    1512.14978 |       0.00000 |   30062.15039 |   49604.00000 |       0.00000 |   29515.84375 |    1851.17249 |     -57.10394 |      15.94440 |       0.32515 |       0.02039 | 
   2103.23413 |    2057.98779 |    2057.98779 |       0.00000 |      23.47931 |       0.47931 |     811.51770 |     182.71417 |     181.01038 |     224.05997 |     224.05998 |     210.26372 |     257.84363 |     257.84363 |      17.78365 |     -10.68011 |      -4.06705 |       0.65265 |     631.25702 |     111.02076 |      32.10368 |       0.53701 |      -0.02822 |      50.10187 |      -0.13261 |      -0.12452 |      64.25970 |      15.32148 |   13949.28027 |   12896.50098 |       0.00000 |   13949.27246 |      63.00000 |      14.00000 |       0.76700 |       0.77100 |   28550.00195 |       0.00000 |    1511.56787 |       0.00000 |   30061.57031 |   49604.00000 |       0.00000 |   29518.23438 |    1852.82471 |     -56.54754 |      15.93148 |       0.32407 |       0.02034 | 
   2104.24170 |    2058.99634 |    2058.99634 |       0.00000 |      23.47958 |       0.47958 |     811.51770 |     183.02565 |     181.31398 |     224.43523 |     224.43523 |     210.62216 |     258.27545 |     258.27545 |      17.78376 |     -10.67978 |      -4.04455 |       0.65265 |     631.25745 |     111.39352 |      32.10368 |       0.52465 |      -0.02721 |      50.11340 |      -0.13303 |      -0.12377 |      64.26038 |      15.32332 |   13949.11426 |   12907.92871 |       0.00000 |   13949.10547 |      63.00000 |      14.00000 |       0.76600 |       0.77300 |   28550.00195 |       0.00000 |    1510.98669 |       0.00000 |   30060.98828 |   49604.00000 |       0.00000 |   29519.59766 |    1854.47656 |     -53.38915 |      15.91802 |       0.32300 |       0.02029 | 
   2105.24829 |    2060.00342 |    2060.00342 |       0.00000 |      23.47985 |       0.47985 |     811.51770 |     183.33301 |     181.61453 |     224.80667 |     224.80667 |     210.97586 |     258.70291 |     258.70291 |      17.78387 |     -10.67945 |      -4.02224 |       0.65265 |     631.25781 |     111.76311 |      32.10368 |       0.51239 |      -0.03121 |      50.12568 |      -0.13333 |      -0.12407 |      64.26105 |      15.32516 |   13948.95117 |   12919.03809 |       0.00000 |   13948.94238 |      63.00000 |      14.00000 |       0.76300 |       0.77100 |   28550.00195 |       0.00000 |    1510.40613 |       0.00000 |   30060.40625 |   49604.00000 |       0.00000 |   29519.74609 |    1856.19312 |     -63.10932 |      15.90338 |       0.32193 |       0.02024 | 
   2106.25464 |    2061.01001 |    2061.01001 |       0.00000 |      23.48012 |       0.48012 |     811.51770 |     183.63269 |     181.90762 |     225.16890 |     225.16890 |     211.32074 |     259.11975 |     259.11975 |      17.78398 |     -10.67914 |      -4.00045 |       0.65266 |     631.25818 |     112.12413 |      32.10368 |       0.50060 |      -0.02738 |      50.13764 |      -0.13328 |      -0.12549 |      64.26172 |      15.32700 |   13948.79395 |   12926.89062 |       0.00000 |   13948.78320 |      63.00000 |      14.00000 |       0.76600 |       0.77400 |   28550.00195 |       0.00000 |    1509.82544 |       0.00000 |   30059.82812 |   49604.00000 |       0.00000 |   29520.40039 |    1857.71484 |     -52.86016 |      15.89071 |       0.32090 |       0.02019 | 
   2107.26343 |    2062.01953 |    2062.01953 |       0.00000 |      23.48039 |       0.48039 |     811.51770 |     183.93333 |     182.20126 |     225.53185 |     225.53185 |     211.66670 |     259.53741 |     259.53741 |      17.78409 |     -10.67884 |      -3.97860 |       0.65266 |     631.25854 |     112.48641 |      32.10368 |       0.48934 |      -0.02773 |      50.15013 |      -0.13346 |      -0.12365 |      64.26240 |      15.32885 |   13948.63965 |   12938.69434 |       0.00000 |   13948.63184 |      63.00000 |      14.00000 |       0.76600 |       0.77400 |   28550.00195 |       0.00000 |    1509.24207 |       0.00000 |   30059.24414 |   49604.00000 |       0.00000 |   29527.70508 |    1859.62415 |     -54.55231 |      15.87832 |       0.31995 |       0.02015 | 
   2108.27124 |    2063.02832 |    2063.02832 |       0.00000 |      23.48066 |       0.48066 |     811.51770 |     184.22780 |     182.48901 |     225.88750 |     225.88750 |     212.00557 |     259.94672 |     259.94672 |      17.78419 |     -10.67855 |      -3.95715 |       0.65266 |     631.25885 |     112.84199 |      32.10368 |       0.47807 |      -0.02748 |      50.16092 |      -0.13321 |      -0.12307 |      64.26307 |      15.33071 |   13948.49414 |   12950.00781 |       0.00000 |   13948.48535 |      63.00000 |      14.00000 |       0.76600 |       0.77100 |   28550.00195 |       0.00000 |    1508.66089 |       0.00000 |   30058.66211 |   49604.00000 |       0.00000 |   29530.99609 |    1861.30725 |     -54.35606 |      15.86573 |       0.31898 |       0.02010 | 
   2109.28125 |    2064.03906 |    2064.03906 |       0.00000 |      23.48093 |       0.48093 |     811.51770 |     184.51181 |     182.76659 |     226.23062 |     226.23062 |     212.33241 |     260.34155 |     260.34155 |      17.78428 |     -10.67828 |      -3.93642 |       0.65267 |     631.25922 |     113.18554 |      32.10368 |       0.46715 |      -0.02377 |      50.17062 |      -0.13299 |      -0.12153 |      64.26375 |      15.33257 |   13948.35840 |   12961.15234 |       0.00000 |   13948.34766 |      63.00000 |      14.00000 |       0.76300 |       0.76100 |   28550.00195 |       0.00000 |    1508.07849 |       0.00000 |   30058.08008 |   49604.00000 |       0.00000 |   29531.37109 |    1862.75891 |     -44.53006 |      15.85357 |       0.31801 |       0.02006 | 
   2110.28857 |    2065.04639 |    2065.04639 |       0.00000 |      23.48120 |       0.48120 |     811.51770 |     184.69380 |     182.94026 |     226.44514 |     226.44514 |     212.54184 |     260.58841 |     260.58841 |      17.78437 |     -10.67803 |      -3.92304 |       0.65267 |     631.25952 |     113.40076 |      32.10368 |       0.46904 |      -0.01434 |      50.18391 |      -0.13139 |      -0.10936 |      64.26443 |      15.33443 |   13948.22949 |   12971.56348 |       0.00000 |   13948.22168 |      63.00000 |      14.00000 |       0.68700 |       0.68200 |   28550.00195 |       0.00000 |    1507.52100 |       0.00000 |   30057.52148 |   49604.00000 |       0.00000 |   29602.28906 |    1864.48401 |     -30.31962 |      15.87693 |       0.31817 |       0.02004 | 
   2111.29614 |    2066.05444 |    2066.05444 |       0.00000 |      23.48147 |       0.48146 |     811.51770 |     184.63055 |     182.87738 |     226.36697 |     226.36697 |     212.46906 |     260.49847 |     260.49847 |      17.78444 |     -10.67784 |      -3.92745 |       0.65267 |     631.25977 |     113.32281 |      32.10368 |       0.45959 |      -0.02193 |      50.20219 |      -0.13390 |      -0.10471 |      64.26511 |      15.33629 |   13948.13574 |   12989.79004 |       0.00000 |   13948.12500 |      63.00000 |      14.00000 |       0.68300 |       0.68000 |   28550.00195 |       0.00000 |    1507.06982 |       0.00000 |   30057.07227 |   49604.00000 |       0.00000 |   29397.14648 |    1854.29858 |     -45.12544 |      15.85351 |       0.31618 |       0.01994 | 
   2112.30371 |    2067.06226 |    2067.06226 |       0.00000 |      23.48174 |       0.48173 |     811.51770 |     184.56088 |     182.80902 |     226.28160 |     226.28160 |     212.38887 |     260.40024 |     260.40024 |      17.78458 |     -10.67742 |      -3.93213 |       0.65267 |     631.26019 |     113.23810 |      32.10368 |       0.46189 |      -0.02256 |      50.22504 |      -0.16282 |      -0.10311 |      64.26578 |      15.33815 |   13947.91699 |   13008.56543 |       0.00000 |   13947.91211 |      63.00000 |      14.00000 |       0.68100 |       0.68000 |   28550.00195 |       0.00000 |    1506.63306 |       0.00000 |   30056.63477 |   49604.00000 |       0.00000 |   29349.22461 |    1851.60730 |     -43.18034 |      15.85067 |       0.31591 |       0.01993 | 
   2113.31104 |    2068.06982 |    2068.06982 |       0.00000 |      23.48200 |       0.48200 |     811.51770 |     184.50043 |     182.75035 |     226.20750 |     226.20750 |     212.31931 |     260.31497 |     260.31497 |      17.78487 |     -10.67660 |      -3.93574 |       0.65268 |     631.26123 |     113.16542 |      32.10368 |       0.47173 |      -0.02287 |      50.24713 |      -0.19185 |      -0.10155 |      64.26646 |      15.34000 |   13947.50391 |   13007.90918 |       0.00000 |   13947.50000 |      63.00000 |      14.00000 |       0.68000 |       0.68200 |   28550.00195 |       0.00000 |    1506.19690 |       0.00000 |   30056.19727 |   49604.00000 |       0.00000 |   29394.87500 |    1853.24939 |     -42.21325 |      15.86126 |       0.31660 |       0.01996 | 
   2114.31860 |    2069.07812 |    2069.07812 |       0.00000 |      23.48227 |       0.48227 |     811.51770 |     184.44707 |     182.69879 |     226.14169 |     226.14169 |     212.25790 |     260.23923 |     260.23923 |      17.78526 |     -10.67548 |      -3.93855 |       0.65269 |     631.26257 |     113.10158 |      32.10368 |       0.48405 |      -0.02218 |      50.26443 |      -0.20931 |      -0.09971 |      64.26713 |      15.34186 |   13946.93652 |   13005.06641 |       0.00000 |   13946.93457 |      63.00000 |      14.00000 |       0.68200 |       0.68000 |   28550.00195 |       0.00000 |    1505.76038 |       0.00000 |   30055.76367 |   49604.00000 |       0.00000 |   29475.41797 |    1856.44287 |     -40.61371 |      15.87736 |       0.31765 |       0.02001 | 
   2115.32617 |    2070.08594 |    2070.08594 |       0.00000 |      23.48254 |       0.48254 |     811.51770 |     184.39513 |     182.64850 |     226.07721 |     226.07722 |     212.19814 |     260.16501 |     260.16504 |      17.78569 |     -10.67424 |      -3.94114 |       0.65271 |     631.26410 |     113.03931 |      32.10368 |       0.49505 |      -0.02201 |      50.27512 |      -0.21332 |      -0.09760 |      64.26781 |      15.34372 |   13946.30762 |   13001.83398 |       0.00000 |   13946.30566 |      63.00000 |      14.00000 |       0.68200 |       0.68000 |   28550.00195 |       0.00000 |    1505.32373 |       0.00000 |   30055.32617 |   49604.00000 |       0.00000 |   29549.58008 |    1859.32556 |     -41.33643 |      15.89263 |       0.31862 |       0.02005 | 
   2116.33374 |    2071.09399 |    2071.09399 |       0.00000 |      23.48281 |       0.48281 |     811.51770 |     184.34315 |     182.59737 |     226.01175 |     226.01176 |     212.13832 |     260.08969 |     260.08969 |      17.78612 |     -10.67303 |      -3.94383 |       0.65272 |     631.26550 |     112.97604 |      32.10369 |       0.50256 |      -0.01975 |      50.27912 |      -0.20731 |      -0.09497 |      64.26848 |      15.34558 |   13945.69434 |   12998.83105 |       0.00000 |   13945.69141 |      63.00000 |      14.00000 |       0.68000 |       0.68100 |   28550.00195 |       0.00000 |    1504.88770 |       0.00000 |   30054.88867 |   49604.00000 |       0.00000 |   29594.81250 |    1860.99744 |     -37.32343 |      15.90266 |       0.31929 |       0.02008 | 
   2117.34131 |    2072.10205 |    2072.10205 |       0.00000 |      23.48308 |       0.48308 |     811.51770 |     184.28477 |     182.54091 |     225.93994 |     225.93994 |     212.07114 |     260.00705 |     260.00705 |      17.78649 |     -10.67194 |      -3.94702 |       0.65273 |     631.26678 |     112.90618 |      32.10369 |       0.50718 |      -0.02072 |      50.27685 |      -0.19569 |      -0.09329 |      64.26915 |      15.34744 |   13945.14941 |   13002.55469 |       0.00000 |   13945.14551 |      63.00000 |      14.00000 |       0.68100 |       0.68300 |   28550.00195 |       0.00000 |    1504.45178 |       0.00000 |   30054.45312 |   49604.00000 |       0.00000 |   29614.16797 |    1861.48999 |     -41.14787 |      15.90885 |       0.31969 |       0.02010 | 
   2118.34863 |    2073.11035 |    2073.11035 |       0.00000 |      23.48335 |       0.48335 |     811.51770 |     184.22421 |     182.48196 |     225.86537 |     225.86537 |     212.00145 |     259.92123 |     259.92123 |      17.78681 |     -10.67105 |      -3.95055 |       0.65274 |     631.26794 |     112.83327 |      32.10369 |       0.50942 |      -0.02001 |      50.26965 |      -0.18302 |      -0.09285 |      64.26983 |      15.34930 |   13944.69727 |   13012.29590 |       0.00000 |   13944.69238 |      63.00000 |      14.00000 |       0.68100 |       0.68100 |   28550.00195 |       0.00000 |    1504.01538 |       0.00000 |   30054.01758 |   49604.00000 |       0.00000 |   29613.34180 |    1861.10876 |     -40.53302 |      15.91167 |       0.31989 |       0.02010 | 
   2119.34131 |    2074.10352 |    2074.10352 |       0.00000 |      23.48361 |       0.48361 |     811.51770 |     184.16367 |     182.42239 |     225.79037 |     225.79037 |     211.93176 |     259.83493 |     259.83493 |      17.78706 |     -10.67033 |      -3.95430 |       0.65275 |     631.26874 |     112.75962 |      32.10369 |       0.50978 |      -0.01810 |      50.26047 |      -0.17196 |      -0.09070 |      64.27049 |      15.35113 |   13944.33691 |   13021.22754 |       0.00000 |   13944.33203 |      63.00000 |      14.00000 |       0.68100 |       0.68000 |   28550.00195 |       0.00000 |    1503.57910 |       0.00000 |   30053.58008 |   49604.00000 |       0.00000 |   29595.12500 |    1860.06616 |     -37.36188 |      15.91079 |       0.31990 |       0.02011 | 
   2120.34863 |    2075.11084 |    2075.11084 |       0.00000 |      23.48388 |       0.48388 |     811.51770 |     184.09880 |     182.35922 |     225.71115 |     225.71115 |     211.85712 |     259.74377 |     259.74377 |      17.78726 |     -10.66975 |      -3.95843 |       0.65275 |     631.26947 |     112.68154 |      32.10369 |       0.51031 |      -0.01910 |      50.24941 |      -0.16324 |      -0.09006 |      64.27116 |      15.35299 |   13944.04688 |   13010.35938 |       0.00000 |   13944.03809 |      63.00000 |      14.00000 |       0.68000 |       0.68200 |   28550.00195 |       0.00000 |    1503.14270 |       0.00000 |   30053.14453 |   49604.00000 |       0.00000 |   29578.17969 |    1858.98645 |     -40.01952 |      15.91092 |       0.31994 |       0.02011 | 
   2121.35620 |    2076.11890 |    2076.11890 |       0.00000 |      23.48415 |       0.48415 |     811.51770 |     184.03320 |     182.29454 |     225.63025 |     225.63023 |     211.78163 |     259.65067 |     259.65067 |      17.78742 |     -10.66929 |      -3.96277 |       0.65276 |     631.27002 |     112.60162 |      32.10369 |       0.51087 |      -0.01891 |      50.23843 |      -0.15736 |      -0.08923 |      64.27184 |      15.35484 |   13943.81152 |   12976.91113 |       0.00000 |   13943.80273 |      63.00000 |      14.00000 |       0.68300 |       0.68000 |   28550.00195 |       0.00000 |    1502.70679 |       0.00000 |   30052.70703 |   49604.00000 |       0.00000 |   29560.23242 |    1857.86206 |     -39.84084 |      15.91089 |       0.31997 |       0.02011 | 
   2122.36377 |    2077.12769 |    2077.12769 |       0.00000 |      23.48442 |       0.48442 |     811.51770 |     183.96616 |     182.22903 |     225.54848 |     225.54848 |     211.70448 |     259.55658 |     259.55658 |      17.78756 |     -10.66890 |      -3.96725 |       0.65276 |     631.27051 |     112.52071 |      32.10369 |       0.51197 |      -0.01810 |      50.22784 |      -0.15383 |      -0.08822 |      64.27251 |      15.35670 |   13943.61621 |   12955.41895 |       0.00000 |   13943.60645 |      63.00000 |      14.00000 |       0.68000 |       0.68000 |   28550.00195 |       0.00000 |    1502.27124 |       0.00000 |   30052.27344 |   49604.00000 |       0.00000 |   29546.83008 |    1856.92383 |     -38.27985 |      15.91171 |       0.32006 |       0.02011 | 
