time,vind_kias,prs,tmp,alt_msl,curr_w
3334.71582,38.8858,30.0931,25.0229,867.42505,2549.72656
3334.91577,39.50547,30.09307,25.02285,867.44922,2549.72656
3335.11572,40.12909,30.09306,25.02282,867.46277,2549.72656
3335.31567,40.7465,30.09305,25.0228,867.47058,2549.70874
3335.51562,41.35797,30.09305,25.0228,867.4707,2549.70874
3335.71558,41.967,30.09306,25.02282,867.45856,2549.70874
3335.91577,42.5705,30.09307,25.02285,867.44586,2549.70874
3336.11597,43.17186,30.0931,25.0229,867.41821,2549.70874
3336.31543,43.76184,30.09312,25.02294,867.39911,2549.69067
3336.51587,44.35623,30.09315,25.023,867.36755,2549.69067
3336.71582,44.93973,30.09316,25.02304,867.35101,2549.69067
3336.91577,45.52469,30.09319,25.02308,867.32703,2549.69067
3337.11597,46.09929,30.09319,25.0231,867.32141,2549.69067
3337.31567,46.66972,30.0932,25.02311,867.31458,2549.67236
3337.51562,47.23613,30.09319,25.0231,867.323,2549.67236
3337.71582,47.79868,30.09318,25.02307,867.33533,2549.67236
3337.91577,48.36029,30.09316,25.02304,867.35492,2549.67236
3338.11572,48.90435,30.09314,25.02299,867.37646,2549.67236
3338.31567,49.45067,30.09312,25.02295,867.40192,2549.65381
3338.52588,50.03712,30.0931,25.0229,867.42224,2549.65381
3338.72607,50.5712,30.09307,25.02286,867.44464,2549.65381
3338.92554,51.11828,30.09307,25.02285,867.44952,2549.65381
3339.12549,51.65694,30.09306,25.02283,867.45618,2549.65381
3339.32593,52.19784,30.09308,25.02287,867.43463,2549.6355
3339.52588,52.73833,30.09313,25.02296,867.38708,2549.6355
3339.72607,53.27589,30.09318,25.02306,867.33801,2549.6355
3339.92554,53.80809,30.09323,25.02316,867.28705,2549.6355
3340.12109,54.33756,30.09327,25.02325,867.23956,2549.6355
3340.32129,54.86687,30.09332,25.02334,867.19391,2549.61694
3340.51562,55.35437,30.09336,25.02341,867.15869,2549.61694
3340.71558,55.86676,30.0934,25.02349,867.11816,2549.61694
3340.91553,56.3769,30.09343,25.02355,867.08661,2549.61694
3341.11572,56.88486,30.09346,25.02362,867.05487,2549.61694
3341.31616,57.38831,30.0935,25.02369,867.01672,2549.59839
3341.51587,57.8874,30.09354,25.02376,866.98029,2549.59839
3341.71582,58.37756,30.09358,25.02385,866.93762,2549.59839
3341.92578,58.8936,30.09362,25.02393,866.89655,2549.59839
3342.12573,59.36403,30.09365,25.024,866.86292,2549.59839
3342.32593,59.8285,30.09368,25.02405,866.83447,2549.58008
3342.52588,60.28938,30.09371,25.0241,866.81097,2549.58008
3342.72583,60.75571,30.09373,25.02416,866.7843,2549.58008
3342.92554,61.23843,30.09377,25.02422,866.75189,2549.58008
3343.12598,61.72617,30.0938,25.02428,866.71844,2549.58008
3343.32617,62.21007,30.09383,25.02435,866.6839,2549.56104
3343.53564,62.71189,30.09387,25.02442,866.65155,2549.56104
3343.7356,63.16248,30.09389,25.02448,866.62274,2549.56104
3343.93604,63.60134,30.09393,25.02454,866.58899,2549.56104
3344.13599,64.03507,30.09397,25.02461,866.54926,2549.56104
3344.33594,64.47432,30.09402,25.02472,866.49756,2549.54248
3344.53589,64.90849,30.09407,25.02482,866.44598,2549.54248
3344.73584,65.34186,30.09412,25.02492,866.39783,2549.54248
3344.93579,65.7765,30.09416,25.025,866.35498,2549.54248
3345.13599,66.21033,30.0942,25.02507,866.32257,2549.54248
3345.33594,66.63116,30.09421,25.0251,866.30853,2549.52417
3345.53564,67.0372,30.0942,25.02508,866.32214,2549.52417
3345.73608,67.42471,30.09417,25.02502,866.3526,2549.52417
3345.93579,67.79598,30.09414,25.02495,866.38751,2549.52417
3346.13574,68.17917,30.0941,25.02489,866.41901,2549.52417
0,0,0,0,0,0
3371.51587,0.5209,30.09333,25.02337,867.18652,2679.46118
3371.71582,0.5209,30.09333,25.02336,867.18701,2679.46118
3371.92529,0.73667,30.09333,25.02336,867.18762,2679.46118
3372.12109,0.90225,30.09333,25.02336,867.18823,2679.46118
3372.32568,1.04183,30.09333,25.02336,867.18884,2679.44946
3372.52588,1.27599,30.09333,25.02336,867.18964,2679.44946
3372.72095,1.47339,30.09333,25.02336,867.19025,2679.44946
3372.92554,1.80454,30.09333,25.02336,867.19086,2679.44946
3373.12549,2.08371,30.09333,25.02336,867.19165,2679.44946
3373.32593,2.38719,30.09333,25.02335,867.19244,2679.43604
3373.52612,2.7565,30.09333,25.02335,867.19354,2679.43604
3373.7207,3.1687,30.09333,25.02335,867.19482,2679.43604
3373.92554,3.57133,30.09332,25.02335,867.19641,2679.43604
3374.12549,4.00136,30.09332,25.02334,867.19824,2679.43604
3374.32544,4.51141,30.09332,25.02334,867.20056,2679.42065
3374.521,4.99662,30.09332,25.02333,867.20337,2679.42065
3374.72607,5.51305,30.09331,25.02332,867.20673,2679.42065
3374.92114,6.05271,30.09331,25.02332,867.21075,2679.42065
3375.12549,6.60992,30.0933,25.02331,867.21545,2679.42065
3375.32593,7.18059,30.0933,25.0233,867.22064,2679.4043
3375.52588,7.77922,30.09329,25.02329,867.22638,2679.4043
3375.72583,8.38366,30.09329,25.02328,867.23218,2679.4043
3375.92578,9.02287,30.09328,25.02326,867.23828,2679.4043
3376.12573,9.64786,30.09327,25.02325,867.24481,2679.4043
3376.32544,10.28766,30.09327,25.02324,867.25238,2679.38696
3376.52563,10.95205,30.09326,25.02322,867.2619,2679.38696
3376.72583,11.61349,30.09324,25.02319,867.27393,2679.38696
3376.92529,12.27244,30.09323,25.02317,867.28766,2679.38696
3377.12524,12.93979,30.09322,25.02314,867.30127,2679.38696
3377.32568,13.62425,30.09321,25.02312,867.31281,2679.36914
3377.52563,14.30442,30.0932,25.0231,867.32239,2679.36914
3377.72559,14.98994,30.09319,25.02308,867.33344,2679.36914
3377.92554,15.66279,30.09317,25.02305,867.34912,2679.36914
3378.12573,16.34945,30.09315,25.02301,867.36884,2679.36914
3378.32568,17.03232,30.09313,25.02297,867.38605,2679.35132
3378.52563,17.71951,30.09312,25.02295,867.39587,2679.35132
3378.72559,18.40316,30.09312,25.02294,867.40271,2679.35132
3378.92554,19.09075,30.09311,25.02291,867.41541,2679.35132
3379.12524,19.76816,30.09308,25.02288,867.43341,2679.35132
3379.33545,20.49607,30.09307,25.02286,867.44421,2679.33301
3379.5354,21.16697,30.09307,25.02286,867.44275,2679.33301
3379.73584,21.85453,30.09307,25.02286,867.44336,2679.33301
3379.9353,22.53316,30.09307,25.02284,867.45148,2679.33301
3380.13525,23.19779,30.09307,25.02284,867.45148,2679.33301
3380.33594,23.87802,30.09308,25.02287,867.43762,2679.31494
3380.53589,24.55046,30.09309,25.02289,867.42731,2679.31494
3380.73535,25.2211,30.0931,25.0229,867.42133,2679.31494
3380.93579,25.8901,30.09311,25.02293,867.4032,2679.31494
3381.13574,26.55758,30.09314,25.02298,867.37946,2679.31494
3381.33569,27.21865,30.09315,25.02302,867.36102,2679.29688
3381.52563,27.83969,30.09318,25.02306,867.34033,2679.29688
3381.72559,28.49007,30.0932,25.02311,867.3147,2679.29688
3381.92603,29.14456,30.09323,25.02315,867.29205,2679.29688
3382.12573,29.78923,30.09324,25.0232,867.27032,2679.29688
3382.31592,30.41132,30.09326,25.02323,867.25403,2679.27856
3382.51562,31.04279,30.09328,25.02326,867.23792,2679.27856
3382.71558,31.67453,30.09329,25.02328,867.22656,2679.27856
3382.91577,32.31071,30.09329,25.02328,867.22736,2679.27856
3383.11597,32.96755,30.0933,25.02329,867.22388,2679.27856
3383.31616,33.555,30.09328,25.02327,867.23431,2679.26025
3383.51636,34.16809,30.09327,25.02324,867.25201,2679.26025
3383.71558,34.78598,30.09325,25.02321,867.26489,2679.26025
3383.91553,35.38925,30.09323,25.02315,867.29767,2679.26025
3384.11572,35.99749,30.0932,25.0231,867.32037,2679.26025
3384.31592,36.60303,30.09317,25.02305,867.35132,2679.2417
3384.51587,37.19508,30.09314,25.02298,867.38226,2679.2417
3384.71582,37.7958,30.09312,25.02294,867.40521,2679.2417
3384.91577,38.39065,30.09309,25.02288,867.4314,2679.2417
3385.11548,38.9799,30.09307,25.02286,867.44537,2679.2417
3385.31592,39.56724,30.09306,25.02283,867.45483,2679.22339
3385.51587,40.14938,30.09306,25.02283,867.45667,2679.22339
3385.71631,40.73318,30.09307,25.02284,867.44794,2679.22339
3385.91553,41.31202,30.09308,25.02287,867.43646,2679.22339
3386.11621,41.88609,30.0931,25.02291,867.41473,2679.22339
3386.31689,42.4588,30.09312,25.02295,867.39246,2679.20532
3386.51636,43.03019,30.09315,25.023,867.36603,2679.20532
3386.71118,43.58475,30.09317,25.02305,867.34283,2679.20532
3386.91577,44.1385,30.09319,25.02309,867.32202,2679.20532
3387.11621,44.68842,30.09321,25.02312,867.30786,2679.20532
3387.31567,45.23166,30.09322,25.02314,867.30048,2679.18701
3387.52612,45.8277,30.09322,25.02313,867.30347,2679.18701
3387.72559,46.34295,30.09321,25.02312,867.31299,2679.18701
3387.92554,46.88148,30.09319,25.02309,867.3291,2679.18701
3388.11108,47.38813,30.09317,25.02305,867.34875,2679.18701
3388.31616,47.90076,30.09315,25.02301,867.36896,2679.16919
3388.51611,48.42478,30.09312,25.02295,867.39679,2679.16919
3388.72607,48.97921,30.09311,25.02292,867.41412,2679.16919
3388.92554,49.49455,30.09309,25.02288,867.43042,2679.16919
3389.12573,50.00729,30.09308,25.02287,867.43665,2679.16919
3389.32617,50.50945,30.09308,25.02287,867.43701,2679.15088
3389.52588,51.02529,30.09311,25.02291,867.4104,2679.15088
3389.72607,51.54387,30.09315,25.02301,867.35913,2679.15088
3389.9353,52.08333,30.09321,25.02311,867.30865,2679.15088
3390.1355,52.57858,30.09326,25.02322,867.25684,2679.15088
3390.33594,53.06408,30.0933,25.02331,867.21088,2679.13232
3390.53589,53.54265,30.09334,25.02338,867.1745,2679.13232
3390.73633,54.022,30.09337,25.02344,867.14856,2679.13232
3390.93555,54.49963,30.0934,25.02349,867.12073,2679.13232
3391.13574,54.97557,30.09342,25.02353,867.09863,2679.13232
3391.33569,55.45967,30.09345,25.02359,867.06897,2679.11401
3391.53589,55.94443,30.09348,25.02367,867.02985,2679.11401
3391.73608,56.42742,30.09352,25.02374,866.99048,2679.11401
3391.93579,56.89917,30.09357,25.02383,866.94885,2679.11401
3392.12573,57.33864,30.0936,25.02389,866.91711,2679.11401
3392.32593,57.77478,30.09363,25.02395,866.88654,2679.0957
3392.52563,58.20996,30.09366,25.02401,866.85834,2679.0957
3392.7356,58.66738,30.09369,25.02407,866.82971,2679.0957
3392.93604,59.10059,30.09372,25.02413,866.79938,2679.0957
3393.13599,59.54433,30.09375,25.02418,866.77094,2679.0957
3393.33569,59.99835,30.09377,25.02423,866.74347,2679.07715
3393.53564,60.43325,30.0938,25.02429,866.71594,2679.07715
3393.7356,60.85612,30.09382,25.02433,866.69824,2679.07715
3393.93604,61.26279,30.09384,25.02436,866.68018,2679.07715
3394.13574,61.67558,30.09386,25.02441,866.65155,2679.07715
3394.33594,62.09655,30.09391,25.0245,866.60803,2679.05835
3394.54565,62.55591,30.09397,25.02463,866.54071,2679.05835
3394.74561,62.97961,30.09404,25.02477,866.47266,2679.05835
3394.9458,63.3855,30.09409,25.02486,866.42389,2679.05835
3395.15088,63.79732,30.09413,25.02495,866.38422,2679.05835
3395.34595,64.16209,30.09416,25.025,866.35901,2679.03979
3395.55591,64.55844,30.09417,25.02502,866.3479,2679.03979
3395.76611,64.96073,30.09417,25.02502,866.35181,2679.03979
3395.97607,65.35847,30.09416,25.02499,866.36884,2679.03979
3396.16577,65.69393,30.09413,25.02494,866.39325,2679.03979
3396.36597,66.04413,30.0941,25.02489,866.41919,2679.021
3396.56592,66.40473,30.09409,25.02486,866.4328,2679.021
3396.76562,66.7451,30.09409,25.02485,866.43781,2679.021
0,0,0,0,0,0
3422.47607,0.5209,30.09334,25.02339,867.1745,2806.6416
3422.67578,0.5209,30.09334,25.02339,867.17499,2806.6416
3422.87598,0.73667,30.09334,25.02339,867.17554,2806.6416
3423.07568,0.90225,30.09334,25.02339,867.17603,2806.6416
3423.27588,1.04183,30.09334,25.02338,867.17664,2806.6416
3423.47607,1.27599,30.09334,25.02338,867.17719,2806.6416
3423.68555,1.56277,30.09334,25.02338,867.1778,2806.62915
3423.88574,1.80454,30.09334,25.02338,867.17841,2806.62915
3424.09058,2.08371,30.09334,25.02338,867.17914,2806.62915
3424.28613,2.38719,30.09334,25.02338,867.17981,2806.62915
3424.49585,2.7565,30.09334,25.02338,867.18085,2806.61499
3424.69556,3.12559,30.09334,25.02337,867.18213,2806.61499
3424.896,3.53313,30.09333,25.02337,867.18353,2806.61499
3425.0957,3.93295,30.09333,25.02337,867.1853,2806.61499
3425.2959,4.38946,30.09333,25.02336,867.1875,2806.61499
3425.49585,4.88679,30.09333,25.02336,867.19031,2806.61499
3425.6958,5.36334,30.09333,25.02335,867.19354,2806.59888
3425.896,5.8937,30.09332,25.02334,867.19733,2806.59888
3426.09082,6.42251,30.09332,25.02333,867.20172,2806.59888
3426.28564,6.93059,30.09331,25.02333,867.20642,2806.59888
3426.4856,7.49495,30.09331,25.02332,867.21185,2806.59888
3426.68579,8.05346,30.0933,25.0233,867.21747,2806.58203
3426.896,8.70134,30.0933,25.02329,867.22369,2806.58203
3427.0957,9.28961,30.09329,25.02328,867.22986,2806.58203
3427.2959,9.89778,30.09328,25.02327,867.23706,2806.58203
3427.50562,10.54815,30.09327,25.02325,867.24652,2806.58203
3427.6958,11.14852,30.09326,25.02323,867.25702,2806.56494
3427.89551,11.76439,30.09325,25.0232,867.26996,2806.56494
3428.08569,12.36058,30.09324,25.02318,867.28271,2806.56494
3428.28589,13.01298,30.09323,25.02315,867.29486,2806.56494
3428.48584,13.64416,30.09321,25.02313,867.30469,2806.56494
3428.68579,14.28544,30.09321,25.02311,867.31427,2806.54712
3428.88574,14.93553,30.09319,25.02309,867.32721,2806.54712
3429.08569,15.57591,30.09318,25.02306,867.34485,2806.54712
3429.28613,16.22448,30.09315,25.02302,867.36353,2806.54712
3429.4856,16.87224,30.09314,25.02299,867.37726,2806.54712
3429.68555,17.53476,30.09313,25.02297,867.38477,2806.5293
3429.88574,18.16569,30.09313,25.02296,867.3927,2806.5293
3430.08569,18.8043,30.09311,25.02293,867.4079,2806.5293
3430.28589,19.44986,30.0931,25.0229,867.42432,2806.5293
3430.48535,20.09493,30.09309,25.02288,867.43042,2806.5293
3430.67554,20.70683,30.09309,25.02289,867.42792,2806.51123
3430.88574,21.40918,30.09309,25.02288,867.4306,2806.51123
3431.07593,21.9907,30.09308,25.02287,867.43823,2806.51123
3431.28589,22.67722,30.09308,25.02287,867.43561,2806.51123
3431.49561,23.33775,30.0931,25.0229,867.42059,2806.51123
3431.70557,24.00836,30.09311,25.02292,867.41168,2806.49316
3431.91553,24.66075,30.09311,25.02293,867.40448,2806.49316
3432.11572,25.28021,30.09313,25.02297,867.38446,2806.49316
3432.31592,25.90582,30.09315,25.02301,867.36206,2806.49316
3432.52588,26.56779,30.09317,25.02305,867.3446,2806.49316
3432.72583,27.18873,30.09319,25.02309,867.32257,2806.47534
3432.93091,27.83969,30.09322,25.02314,867.29675,2806.47534
3433.12573,28.42332,30.09324,25.02318,867.27686,2806.47534
3433.32593,29.03261,30.09326,25.02322,867.25629,2806.47534
3433.52563,29.63396,30.09328,25.02326,867.23969,2806.47534
3433.72534,30.23681,30.09329,25.02329,867.22327,2806.45728
3433.92554,30.83667,30.09331,25.02331,867.21307,2806.45728
3434.12109,31.42509,30.0933,25.02331,867.21375,2806.45728
3434.33594,32.07468,30.09331,25.02332,867.21027,2806.45728
3434.53174,32.63663,30.0933,25.0233,867.2215,2806.45728
3434.72583,33.19315,30.09328,25.02326,867.23846,2806.43921
3434.9209,33.77265,30.09327,25.02324,867.25012,2806.43921
3435.12085,34.35028,30.09324,25.02318,867.28143,2806.43921
3435.32104,34.92223,30.09322,25.02313,867.30487,2806.43921
3435.52588,35.49644,30.09319,25.02308,867.33252,2806.43921
3435.72095,36.06527,30.09315,25.02301,867.36615,2806.4209
3435.92065,36.63268,30.09313,25.02297,867.38678,2806.4209
3436.12573,37.18778,30.09311,25.02292,867.41418,2806.4209
3436.32568,37.7491,30.09309,25.02289,867.42902,2806.4209
3436.52075,38.30573,30.09308,25.02286,867.44031,2806.4209
3436.72534,38.85788,30.09307,25.02286,867.44403,2806.40308
3436.92041,39.40918,30.09308,25.02286,867.43976,2806.40308
3437.12085,39.95967,30.09309,25.02289,867.42725,2806.40308
3437.32593,40.50267,30.09311,25.02291,867.41132,2806.40308
3437.521,41.0418,30.09313,25.02297,867.38519,2806.40308
3437.72119,41.57394,30.09315,25.023,867.36603,2806.38477
3437.92627,42.11224,30.09318,25.02307,867.33459,2806.38477
3438.12598,42.6342,30.0932,25.0231,867.31866,2806.38477
3438.32593,43.15928,30.09323,25.02315,867.29376,2806.38477
3438.52588,43.67184,30.09323,25.02316,867.28906,2806.38477
3438.72095,44.18766,30.09324,25.02318,867.28021,2806.36646
3438.9209,44.72181,30.09323,25.02316,867.28888,2806.36646
3439.12109,45.20765,30.09322,25.02315,867.29767,2806.36646
3439.31104,45.68536,30.0932,25.02311,867.31616,2806.36646
3439.51611,46.19044,30.09318,25.02307,867.33759,2806.36646
3439.71606,46.68716,30.09316,25.02303,867.35986,2806.34814
3439.91602,47.17865,30.09313,25.02298,867.38446,2806.34814
3440.11597,47.67361,30.09312,25.02294,867.4021,2806.34814
3440.31128,48.16349,30.0931,25.02291,867.41803,2806.34814
3440.51123,48.65121,30.09309,25.0229,867.42523,2806.34814
3440.71631,49.1341,30.09309,25.0229,867.4209,2806.32983
3440.91602,49.62323,30.09312,25.02295,867.39166,2806.32983
3441.11572,50.10487,30.09317,25.02305,867.33899,2806.32983
3441.31567,50.5873,30.09322,25.02314,867.29315,2806.32983
3441.51611,51.06517,30.09327,25.02324,867.24207,2806.32983
3441.72119,51.56755,30.09332,25.02334,867.19342,2806.31226
3441.92578,52.04946,30.09337,25.02343,867.14795,2806.31226
3442.12573,52.50885,30.0934,25.02351,867.11176,2806.31226
3442.32568,52.97963,30.09344,25.02358,867.07257,2806.31226
3442.52563,53.43611,30.09347,25.02364,867.04175,2806.31226
3442.72607,53.88872,30.09351,25.02371,867.00989,2806.29395
3442.93579,54.36502,30.09354,25.02377,866.97607,2806.29395
3443.13599,54.81244,30.09357,25.02383,866.94806,2806.29395
3443.33594,55.2636,30.0936,25.0239,866.91058,2806.29395
3443.53564,55.7111,30.09364,25.02398,866.87335,2806.29395
3443.73535,56.15987,30.09368,25.02406,866.83099,2806.27588
3443.93579,56.60749,30.09373,25.02414,866.78815,2806.27588
3444.13599,57.05872,30.09377,25.02423,866.74286,2806.27588
3444.33594,57.50641,30.09382,25.02432,866.69891,2806.27588
3444.53564,57.93894,30.09385,25.02439,866.66711,2806.27588
3444.7356,58.36594,30.09388,25.02445,866.63623,2806.25781
3444.93628,58.7806,30.0939,25.02448,866.61853,2806.25781
3445.14087,59.21299,30.09391,25.02451,866.60773,2806.25781
3445.33594,59.58989,30.09393,25.02454,866.5932,2806.25781
3445.53589,59.98478,30.09394,25.02457,866.57629,2806.25781
3445.73584,60.3681,30.09397,25.02462,866.55066,2806.23975
3445.93604,60.75124,30.094,25.02468,866.51477,2806.23975
3446.1416,61.16526,30.09405,25.02478,866.46411,2806.23975
3446.3418,61.5743,30.09411,25.0249,866.40765,2806.23975
3446.54175,61.99158,30.09416,25.02501,866.35052,2806.23975
3446.74219,62.41041,30.09422,25.02511,866.29852,2806.22144
3446.94238,62.82214,30.09426,25.0252,866.2558,2806.22144
3447.14282,63.22475,30.09429,25.02525,866.23035,2806.22144
3447.34277,63.61628,30.0943,25.02526,866.22723,2806.22144
3447.5415,63.99268,30.09428,25.02524,866.24036,2806.22144
3447.74121,64.35635,30.09426,25.02519,866.2674,2806.22144
3447.93604,64.70121,30.09423,25.02513,866.29474,2806.20288
3448.13574,65.05883,30.09422,25.02511,866.30664,2806.20288
3448.33569,65.41657,30.09422,25.02512,866.29785,2806.20288
3448.53589,65.78062,30.09425,25.02518,866.26678,2806.20288
3448.7356,66.15292,30.09431,25.02528,866.21094,2806.20288
3448.94385,66.55577,30.09439,25.02544,866.13062,2806.18457
3449.14111,66.9197,30.09446,25.02559,866.05554,2806.18457
3449.34424,67.27764,30.09453,25.02572,865.99054,2806.18457
3449.54443,67.62164,30.09457,25.02581,865.94873,2806.18457
3449.74121,67.94992,30.09459,25.02584,865.93732,2806.18457
3449.94507,68.2786,30.09457,25.0258,865.95532,2806.16602
3450.14551,68.59979,30.09454,25.02574,865.99146,2806.16602
3450.3457,68.92145,30.0945,25.02566,866.03241,2806.16602
3450.5459,69.24551,30.09446,25.02559,866.06464,2806.16602
3450.74585,69.57784,30.09444,25.02556,866.07794,2806.16602
3450.95117,69.92606,30.09445,25.02558,866.06635,2806.14771
0,0,0,0,0,0
3478.75586,0.5209,30.09336,25.02341,867.16248,2933.78979
3478.95581,0.73667,30.09336,25.02341,867.16309,2933.77881
3479.16577,0.73667,30.09336,25.02341,867.1637,2933.77881
3479.36523,1.04183,30.09336,25.02341,867.16418,2933.77881
3479.57544,1.16481,30.09335,25.02341,867.16492,2933.77881
3479.77563,1.37823,30.09335,25.02341,867.16541,2933.76611
3479.97559,1.64731,30.09335,25.02341,867.16577,2933.76611
3480.18579,1.94913,30.09335,25.02341,867.1662,2933.76611
3480.38599,2.21011,30.09335,25.0234,867.16681,2933.76611
3480.58618,2.55202,30.09335,25.0234,867.16748,2933.76611
3480.78564,2.90042,30.09335,25.0234,867.16852,2933.75122
3480.98096,3.25321,30.09335,25.0234,867.16968,2933.75122
3481.18091,3.68354,30.09335,25.0234,867.1712,2933.75122
3481.38623,4.10183,30.09334,25.02339,867.1731,2933.75122
3481.5813,4.57117,30.09334,25.02339,867.17542,2933.75122
3481.78613,5.05064,30.09334,25.02338,867.1781,2933.75122
3481.98608,5.51305,30.09334,25.02338,867.18134,2933.73462
3482.18628,6.03025,30.09333,25.02337,867.18512,2933.73462
3482.38599,6.54805,30.09333,25.02336,867.18976,2933.73462
3482.58643,7.08548,30.09333,25.02335,867.19482,2933.73462
3482.79639,7.69151,30.09332,25.02334,867.20062,2933.73462
3482.98096,8.22022,30.09332,25.02333,867.20587,2933.71729
3483.18652,8.77896,30.09331,25.02332,867.21155,2933.71729
3483.38623,9.36236,30.0933,25.0233,867.21765,2933.71729
3483.58179,9.95246,30.0933,25.02329,867.22485,2933.71729
3483.79639,10.59948,30.09328,25.02327,867.23499,2933.71729
3483.99609,11.18497,30.09327,25.02325,867.2464,2933.69946
3484.18628,11.76439,30.09326,25.02322,867.25909,2933.69946
3484.38623,12.38251,30.09325,25.0232,867.27252,2933.69946
3484.58643,13.00255,30.09324,25.02317,867.28394,2933.69946
3484.78613,13.62425,30.09323,25.02316,867.29315,2933.69946
3484.98633,14.2474,30.09322,25.02314,867.30298,2933.68164
3485.18652,14.86267,30.0932,25.02311,867.31696,2933.68164
3485.38623,15.48856,30.09318,25.02307,867.33551,2933.68164
3485.58618,16.10697,30.09316,25.02304,867.35364,2933.68164
3485.78149,16.73496,30.09315,25.02301,867.36493,2933.68164
3485.9917,17.38712,30.09315,25.023,867.37103,2933.66333
3486.18652,17.99307,30.09314,25.02299,867.37958,2933.66333
3486.38623,18.60117,30.09312,25.02295,867.39557,2933.66333
3486.5813,19.22532,30.09311,25.02292,867.41089,2933.66333
3486.78174,19.83668,30.09311,25.02291,867.41479,2933.66333
3486.98706,20.46294,30.09311,25.02292,867.41193,2933.64502
3487.18628,21.07703,30.09311,25.02291,867.41522,2933.64502
3487.38647,21.6925,30.0931,25.0229,867.42255,2933.64502
3487.58154,22.30316,30.0931,25.0229,867.41888,2933.64502
3487.78638,22.91531,30.09311,25.02293,867.40521,2933.64502
3487.98608,23.54612,30.09312,25.02295,867.39606,2933.62671
3488.19678,24.19415,30.09313,25.02296,867.38818,2933.62671
3488.39624,24.77055,30.09314,25.02299,867.37073,2933.62671
3488.58691,25.34989,30.09317,25.02304,867.34991,2933.62671
3488.78687,25.94769,30.09318,25.02307,867.33179,2933.62671
3488.98657,26.54225,30.09321,25.02312,867.3103,2933.60864
3489.19653,27.19372,30.09323,25.02316,867.28516,2933.60864
3489.39648,27.75671,30.09325,25.02321,867.2644,2933.60864
3489.59692,28.34684,30.09327,25.02325,867.24298,2933.60864
3489.79663,28.9343,30.09329,25.02328,867.22778,2933.60864
3489.99219,29.51467,30.0933,25.02331,867.21277,2933.59033
3490.19189,30.09286,30.09332,25.02334,867.19824,2933.59033
3490.39624,30.66458,30.09332,25.02334,867.19916,2933.59033
3490.59668,31.23886,30.09332,25.02334,867.19696,2933.59033
3490.79663,31.80278,30.09332,25.02334,867.19867,2933.59033
3490.99658,32.36526,30.0933,25.02331,867.21838,2933.57227
3491.19189,32.92637,30.09329,25.02328,867.22876,2933.57227
3491.39697,33.48213,30.09327,25.02324,867.25122,2933.57227
3491.59644,34.0328,30.09324,25.02318,867.28064,2933.57227
3491.79663,34.59039,30.09322,25.02314,867.30115,2933.57227
3491.99683,35.13528,30.09319,25.02308,867.33429,2933.5542
3492.19678,35.68326,30.09316,25.02303,867.35864,2933.5542
3492.39624,36.22669,30.09314,25.02298,867.38196,2933.5542
3492.59668,36.76578,30.09312,25.02294,867.4032,2933.5542
3492.79663,37.30436,30.0931,25.02291,867.41669,2933.5542
3492.99658,37.83885,30.0931,25.0229,867.42224,2933.53613
3493.19678,38.37297,30.09309,25.02289,867.42511,2933.53613
3493.39673,38.90325,30.0931,25.02291,867.41412,2933.53613
3493.59668,39.42983,30.09311,25.02293,867.40369,2933.53613
3493.79663,39.94948,30.09313,25.02297,867.38379,2933.53613
3493.99683,40.47586,30.09315,25.02302,867.36176,2933.51782
3494.19189,40.99218,30.09317,25.02305,867.34064,2933.51782
3494.39673,41.50861,30.0932,25.02311,867.31488,2933.51782
3494.59741,42.01224,30.09322,25.02314,867.29938,2933.51782
3494.79712,42.51947,30.09324,25.02318,867.28143,2933.51782
3494.99683,43.02703,30.09324,25.02318,867.27722,2933.5
3495.18994,43.52556,30.09324,25.02319,867.27356,2933.5
3495.39404,44.01844,30.09324,25.02318,867.28094,2933.5
3495.58447,44.48757,30.09323,25.02316,867.29187,2933.5
3495.78516,44.97293,30.09321,25.02313,867.30768,2933.5
3495.98462,45.4531,30.09319,25.02308,867.3302,2933.48169
3496.18457,45.94007,30.09317,25.02305,867.34955,2933.48169
3496.38452,46.41901,30.09315,25.023,867.37213,2933.48169
3496.58423,46.89305,30.09313,25.02297,867.38727,2933.48169
3496.7771,47.37095,30.09312,25.02294,867.39996,2933.48169
3496.97681,47.83273,30.09311,25.02293,867.4068,2933.46338
3497.17676,48.30133,30.09311,25.02293,867.40558,2933.46338
3497.37646,48.77656,30.09313,25.02297,867.38257,2933.46338
3497.5769,49.25271,30.09318,25.02306,867.33441,2933.46338
3497.77686,49.72703,30.09323,25.02315,867.28876,2933.46338
3497.98633,50.22929,30.09327,25.02325,867.23877,2933.44482
3498.19653,50.72391,30.09333,25.02335,867.19092,2933.44482
3498.39648,51.17134,30.09336,25.02343,867.14899,2933.44482
3498.59668,51.62541,30.0934,25.0235,867.11426,2933.44482
3498.79688,52.08073,30.09344,25.02358,867.07458,2933.44482
3498.99683,52.52694,30.09347,25.02363,867.04688,2933.42651
3499.19678,52.97963,30.0935,25.0237,867.0127,2933.42651
3499.39673,53.42595,30.09354,25.02377,866.97998,2933.42651
3499.59668,53.87109,30.09357,25.02383,866.94672,2933.42651
3499.79712,54.33256,30.09361,25.02391,866.9054,2933.42651
3500.00659,54.78024,30.09365,25.02399,866.86432,2933.40796
3500.20703,55.20709,30.09369,25.02408,866.82037,2933.40796
